"";"user_id";"reading_index";"part_id";"duration"
"19271";"User_1418";"1";1057671;23
"19272";"User_1418";"2";1057759;98
"19273";"User_1418";"3";1057824;NA
"19277";"User_1419";"1";1057671;NA
"1080";"User_142";"1";1056764;76
"1081";"User_142";"2";1056793;73
"1082";"User_142";"3";1056865;203
"1085";"User_142";"4";1056909;16
"1086";"User_142";"5";1056928;5
"1087";"User_142";"6";1056945;16
"1088";"User_142";"7";1056955;35
"1089";"User_142";"8";1056980;51
"1090";"User_142";"9";1057023;NA
"19306";"User_1420";"1";1056909;3
"19307";"User_1420";"2";1056764;41
"19308";"User_1420";"3";1056793;46
"19309";"User_1420";"4";1056865;151
"19310";"User_1420";"5";1056909;6
"19311";"User_1420";"6";1056928;8
"19312";"User_1420";"7";1056945;NA
"19315";"User_1421";"1";1056764;2
"19318";"User_1421";"2";1056793;1
"19319";"User_1421";"3";1056865;NA
"19327";"User_1422";"1";1056764;105
"20513";"User_1422";"10";1057824;NA
"23915";"User_1422";"11";1056764;23
"23916";"User_1422";"12";1056793;5
"23917";"User_1422";"13";1056865;185
"23918";"User_1422";"14";1056764;441
"23919";"User_1422";"15";1056764;18
"23920";"User_1422";"16";1056793;352
"23921";"User_1422";"17";1057671;NA
"19331";"User_1422";"2";1056793;126
"19336";"User_1422";"3";1056865;NA
"20302";"User_1422";"4";1056909;42
"20303";"User_1422";"5";1056928;124
"20304";"User_1422";"6";1056945;2
"20305";"User_1422";"7";1056955;NA
"20511";"User_1422";"8";1057671;5
"20512";"User_1422";"9";1057759;16
"19340";"User_1423";"1";1057671;143
"21273";"User_1423";"10";1056909;2
"21274";"User_1423";"11";1056928;NA
"19341";"User_1423";"2";1057759;1702
"19342";"User_1423";"3";1057671;2
"19343";"User_1423";"4";1057759;846
"19348";"User_1423";"5";1057671;NA
"21189";"User_1423";"6";1057671;2
"21190";"User_1423";"7";1057759;31
"21191";"User_1423";"8";1057824;NA
"21272";"User_1423";"9";1056909;106
"19349";"User_1424";"1";1056764;154
"19350";"User_1424";"2";1056793;118
"19351";"User_1424";"3";1056865;2616
"19352";"User_1424";"4";1056764;21
"19353";"User_1424";"5";1056793;NA
"19357";"User_1425";"1";1056909;399
"19358";"User_1425";"2";1056928;1
"19359";"User_1425";"3";1056945;1
"19360";"User_1425";"4";1056955;1428
"19361";"User_1425";"5";1056980;51
"19362";"User_1425";"6";1057023;NA
"19383";"User_1426";"1";1056764;74
"19386";"User_1426";"2";1056793;NA
"20031";"User_1426";"3";1056764;15
"20032";"User_1426";"4";1056793;4
"20033";"User_1426";"5";1056865;NA
"19402";"User_1427";"1";1056980;3
"19403";"User_1427";"2";1057023;14
"19404";"User_1427";"3";1057074;17
"19405";"User_1427";"4";1057141;NA
"19411";"User_1428";"1";1056980;2
"19429";"User_1428";"10";1057409;NA
"19412";"User_1428";"2";1057023;206
"19416";"User_1428";"3";1057074;39
"19417";"User_1428";"4";1057141;15
"19418";"User_1428";"5";1057179;3
"19419";"User_1428";"6";1057199;10
"19420";"User_1428";"7";1057409;329
"19427";"User_1428";"8";1057443;22
"19428";"User_1428";"9";1057502;5
"19432";"User_1429";"1";1057409;14
"20015";"User_1429";"10";1056928;1
"20016";"User_1429";"11";1056945;1
"20017";"User_1429";"12";1056955;NA
"25238";"User_1429";"13";1057409;2
"25239";"User_1429";"14";1057443;6
"25241";"User_1429";"15";1057502;354
"25257";"User_1429";"16";1057253;9
"25258";"User_1429";"17";1056980;2
"25259";"User_1429";"18";1057023;1384
"25272";"User_1429";"19";1057074;12
"19433";"User_1429";"2";1057671;21
"25273";"User_1429";"20";1057141;13
"25274";"User_1429";"21";1057409;NA
"19434";"User_1429";"3";1057759;2157
"19441";"User_1429";"4";1057824;NA
"19508";"User_1429";"5";1057671;8
"19509";"User_1429";"6";1056909;3
"19510";"User_1429";"7";1056928;4
"19511";"User_1429";"8";1056945;NA
"20014";"User_1429";"9";1056909;2
"1098";"User_143";"1";1056764;764
"1123";"User_143";"10";1057074;98
"1124";"User_143";"11";1057141;NA
"6356";"User_143";"12";1057569;4
"6357";"User_143";"13";1057615;NA
"10387";"User_143";"14";1056764;2
"10388";"User_143";"15";1056793;2
"10389";"User_143";"16";1056865;242
"10391";"User_143";"17";1056909;82
"10392";"User_143";"18";1056928;24
"10393";"User_143";"19";1056945;2
"1101";"User_143";"2";1056793;160
"10394";"User_143";"20";1056955;357
"10395";"User_143";"21";1056980;16
"10396";"User_143";"22";1057023;1312
"10397";"User_143";"23";1057074;520
"10407";"User_143";"24";1057141;581
"10416";"User_143";"25";1057179;120
"10418";"User_143";"26";1057199;87
"10420";"User_143";"27";1057253;80
"10421";"User_143";"28";1057300;3
"10422";"User_143";"29";1057363;20
"1102";"User_143";"3";1056865;343
"10423";"User_143";"30";1057409;377
"10425";"User_143";"31";1057443;91
"10426";"User_143";"32";1057502;126
"10427";"User_143";"33";1057569;NA
"1104";"User_143";"4";1056909;7
"1105";"User_143";"5";1056928;2
"1106";"User_143";"6";1056945;4
"1107";"User_143";"7";1056955;6
"1108";"User_143";"8";1056980;45
"1109";"User_143";"9";1057023;109
"19436";"User_1430";"1";1056764;8
"19437";"User_1430";"2";1056764;288
"19438";"User_1430";"3";1056793;68
"19439";"User_1430";"4";1056865;986
"19442";"User_1430";"5";1056909;NA
"19443";"User_1431";"1";1056980;2
"19444";"User_1431";"2";1057023;9
"19445";"User_1431";"3";1057074;3
"19446";"User_1431";"4";1057141;NA
"19460";"User_1432";"1";1059094;5
"19461";"User_1432";"2";1059159;NA
"19462";"User_1433";"1";1057409;56
"19464";"User_1433";"2";1057443;2
"19465";"User_1433";"3";1057502;NA
"19467";"User_1434";"1";1056980;10
"19469";"User_1434";"2";1057023;6
"19470";"User_1434";"3";1057074;NA
"20476";"User_1434";"4";1057141;NA
"24005";"User_1434";"5";1057253;12
"24006";"User_1434";"6";1057300;27
"24007";"User_1434";"7";1057363;NA
"19495";"User_1435";"1";1056980;18
"19496";"User_1435";"2";1057023;32
"19497";"User_1435";"3";1057074;NA
"19498";"User_1436";"1";1056764;28
"19499";"User_1436";"2";1056793;NA
"19500";"User_1437";"1";1057671;13
"19501";"User_1437";"2";1057759;15
"19502";"User_1437";"3";1056764;NA
"19504";"User_1438";"1";1056764;103
"19521";"User_1438";"10";1057074;23
"19522";"User_1438";"11";1057141;NA
"19505";"User_1438";"2";1056793;73
"19506";"User_1438";"3";1056865;199
"19512";"User_1438";"4";1056909;29
"19513";"User_1438";"5";1056928;7
"19514";"User_1438";"6";1056945;2
"19515";"User_1438";"7";1056955;5
"19516";"User_1438";"8";1056980;88
"19520";"User_1438";"9";1057023;172
"19519";"User_1439";"1";1056764;389
"19581";"User_1439";"10";1056980;36
"19584";"User_1439";"11";1057023;533
"19600";"User_1439";"12";1057074;152
"19602";"User_1439";"13";1057141;892
"19608";"User_1439";"14";1057179;87
"19612";"User_1439";"15";1057199;70
"19613";"User_1439";"16";1057253;156
"19615";"User_1439";"17";1057300;NA
"22542";"User_1439";"18";1056764;26
"22543";"User_1439";"19";1056793;2
"19523";"User_1439";"2";1056764;61
"22544";"User_1439";"20";1056865;27
"22545";"User_1439";"21";1056909;2
"22546";"User_1439";"22";1056928;3
"22547";"User_1439";"23";1056945;4
"22548";"User_1439";"24";1056955;9
"22549";"User_1439";"25";1056980;2
"22550";"User_1439";"26";1057023;56
"22551";"User_1439";"27";1057074;32
"22552";"User_1439";"28";1057141;53
"22553";"User_1439";"29";1057179;313
"19525";"User_1439";"3";1056764;56
"22554";"User_1439";"30";1057141;1
"22555";"User_1439";"31";1057074;1
"22556";"User_1439";"32";1057023;1
"22557";"User_1439";"33";1056980;46
"22558";"User_1439";"34";1057199;1
"22559";"User_1439";"35";1057179;215
"22560";"User_1439";"36";1057253;1
"22561";"User_1439";"37";1057300;9
"22562";"User_1439";"38";1057363;1399
"22603";"User_1439";"39";1057409;1
"19526";"User_1439";"4";1056793;33
"22604";"User_1439";"40";1057443;15
"22605";"User_1439";"41";1057502;1924
"22617";"User_1439";"42";1057569;6
"22618";"User_1439";"43";1057615;226
"22620";"User_1439";"44";1057409;1
"22621";"User_1439";"45";1057443;1
"22622";"User_1439";"46";1057502;1827
"22623";"User_1439";"47";1057671;1
"22624";"User_1439";"48";1057759;1
"22626";"User_1439";"49";1057824;1065
"19527";"User_1439";"5";1056865;158
"22659";"User_1439";"50";1059094;1
"22661";"User_1439";"51";1059159;596
"22681";"User_1439";"52";1059094;1
"22682";"User_1439";"53";1059159;80
"22685";"User_1439";"54";1057179;2
"22687";"User_1439";"55";1057199;244
"22688";"User_1439";"56";1057759;1
"22689";"User_1439";"57";1057671;1
"22690";"User_1439";"58";1057824;85
"22693";"User_1439";"59";1059094;1
"19530";"User_1439";"6";1056909;19
"22694";"User_1439";"60";1059159;NA
"25114";"User_1439";"61";1057569;5
"25115";"User_1439";"62";1057615;100
"25117";"User_1439";"63";1056980;2
"25118";"User_1439";"64";1057023;2
"25119";"User_1439";"65";1057074;9
"25120";"User_1439";"66";1057141;25
"25121";"User_1439";"67";1057179;2
"25122";"User_1439";"68";1057199;9
"25123";"User_1439";"69";1057253;2
"19531";"User_1439";"7";1056928;4
"25124";"User_1439";"70";1057300;3
"25125";"User_1439";"71";1057363;NA
"19532";"User_1439";"8";1056945;NA
"19574";"User_1439";"9";1056955;158
"1103";"User_144";"1";1057253;NA
"1234";"User_144";"10";1056980;243
"1238";"User_144";"11";1057023;295
"1252";"User_144";"12";1057074;1216
"1258";"User_144";"13";1057141;209
"1259";"User_144";"14";1057253;NA
"1163";"User_144";"2";1056764;305
"1164";"User_144";"3";1056793;281
"1171";"User_144";"4";1056865;NA
"1229";"User_144";"5";1056909;160
"1230";"User_144";"6";1056909;179
"1231";"User_144";"7";1056928;110
"1232";"User_144";"8";1056945;1
"1233";"User_144";"9";1056955;21
"19536";"User_1440";"1";1056764;31
"19538";"User_1440";"2";1056793;14
"19539";"User_1440";"3";1056865;NA
"19561";"User_1441";"1";1056865;1
"19562";"User_1441";"2";1056793;2
"19563";"User_1441";"3";1056764;NA
"19956";"User_1441";"4";1057179;3
"19957";"User_1441";"5";1057199;NA
"20563";"User_1441";"6";1056764;NA
"19572";"User_1442";"1";1056764;1
"19573";"User_1442";"2";1056793;NA
"19577";"User_1443";"1";1056764;175
"19656";"User_1443";"10";1056955;2622
"19700";"User_1443";"11";1056909;27
"19702";"User_1443";"12";1056928;13
"19704";"User_1443";"13";1056945;2
"19705";"User_1443";"14";1056955;5
"19706";"User_1443";"15";1056980;1413
"19731";"User_1443";"16";1057023;722
"19737";"User_1443";"17";1057074;245
"19738";"User_1443";"18";1057141;382
"19739";"User_1443";"19";1057179;134
"19582";"User_1443";"2";1056793;1
"19740";"User_1443";"20";1057199;NA
"19583";"User_1443";"3";1056865;26
"19585";"User_1443";"4";1056764;3
"19586";"User_1443";"5";1056793;255
"19594";"User_1443";"6";1056865;NA
"19653";"User_1443";"7";1056909;16
"19654";"User_1443";"8";1056928;14
"19655";"User_1443";"9";1056945;3
"19578";"User_1444";"1";1056764;34
"19601";"User_1444";"10";1057074;53
"19603";"User_1444";"11";1057141;NA
"19579";"User_1444";"2";1056793;27
"19580";"User_1444";"3";1056865;154
"19587";"User_1444";"4";1056909;359
"19595";"User_1444";"5";1056928;17
"19596";"User_1444";"6";1056945;14
"19597";"User_1444";"7";1056955;22
"19598";"User_1444";"8";1056980;67
"19599";"User_1444";"9";1057023;122
"19606";"User_1445";"1";1056909;16
"19607";"User_1445";"2";1056928;NA
"19609";"User_1446";"1";1057023;2
"19610";"User_1446";"2";1057074;1
"19611";"User_1446";"3";1057141;NA
"19617";"User_1447";"1";1056764;NA
"20035";"User_1447";"10";1057023;1339
"23336";"User_1447";"100";1057824;2518
"23352";"User_1447";"101";1057409;5
"23353";"User_1447";"102";1057443;15
"23354";"User_1447";"103";1057502;430
"23356";"User_1447";"104";1059159;66
"23358";"User_1447";"105";1059094;NA
"23436";"User_1447";"106";1057671;2
"23437";"User_1447";"107";1057759;1399
"23453";"User_1447";"108";1057824;7
"23454";"User_1447";"109";1059094;2
"20041";"User_1447";"11";1057074;225
"23455";"User_1447";"110";1059159;865
"23476";"User_1447";"111";1059094;2
"23477";"User_1447";"112";1057569;1
"23478";"User_1447";"113";1057615;NA
"23567";"User_1447";"114";1057615;2
"23568";"User_1447";"115";1057569;14
"23569";"User_1447";"116";1057409;19
"23570";"User_1447";"117";1057443;1514
"23574";"User_1447";"118";1059094;2
"23575";"User_1447";"119";1059159;NA
"20045";"User_1447";"12";1057141;994
"23637";"User_1447";"120";1057569;4
"23638";"User_1447";"121";1057615;1454
"23645";"User_1447";"122";1057671;2
"23646";"User_1447";"123";1057759;258
"23647";"User_1447";"124";1057824;2565
"23692";"User_1447";"125";1057569;18
"23698";"User_1447";"126";1057615;NA
"23780";"User_1447";"127";1057615;1
"23781";"User_1447";"128";1057569;NA
"24001";"User_1447";"129";1057615;1
"20046";"User_1447";"13";1056764;5
"24002";"User_1447";"130";1057569;69
"24003";"User_1447";"131";1057671;3
"24004";"User_1447";"132";1057759;548
"24011";"User_1447";"133";1059094;2
"24012";"User_1447";"134";1059159;634
"24014";"User_1447";"135";1057409;1
"24015";"User_1447";"136";1057502;1
"24016";"User_1447";"137";1057443;112
"24019";"User_1447";"138";1057253;794
"24027";"User_1447";"139";1057179;14
"20047";"User_1447";"14";1056980;51
"24028";"User_1447";"140";1057199;15
"24029";"User_1447";"141";1057409;2
"24030";"User_1447";"142";1057443;358
"24031";"User_1447";"143";1057824;3410
"24049";"User_1447";"144";1057179;25
"24050";"User_1447";"145";1057199;NA
"24190";"User_1447";"146";1059094;1
"24191";"User_1447";"147";1059159;628
"24192";"User_1447";"148";1057671;2
"24193";"User_1447";"149";1057824;1
"20048";"User_1447";"15";1057023;33
"24194";"User_1447";"150";1057759;NA
"24288";"User_1447";"151";1057615;143
"24292";"User_1447";"152";1057569;NA
"20049";"User_1447";"16";1057023;1
"20050";"User_1447";"17";1056980;6
"20051";"User_1447";"18";1057074;44
"20052";"User_1447";"19";1057141;48
"19958";"User_1447";"2";1056764;41
"20053";"User_1447";"20";1056764;5
"20054";"User_1447";"21";1056909;12
"20055";"User_1447";"22";1056793;8
"20056";"User_1447";"23";1056865;2782
"20111";"User_1447";"24";1057179;NA
"20578";"User_1447";"25";1057199;790
"20584";"User_1447";"26";1057253;422
"20594";"User_1447";"27";1057300;333
"20602";"User_1447";"28";1057363;248
"20607";"User_1447";"29";1057409;NA
"19959";"User_1447";"3";1056793;78
"20990";"User_1447";"30";1056980;2
"20991";"User_1447";"31";1057023;3
"20992";"User_1447";"32";1057074;42
"20993";"User_1447";"33";1057443;404
"20994";"User_1447";"34";1057443;414
"20995";"User_1447";"35";1057502;142
"20996";"User_1447";"36";1057569;1
"20997";"User_1447";"37";1057615;NA
"21019";"User_1447";"38";1057569;36
"21020";"User_1447";"39";1057179;152
"19960";"User_1447";"4";1056865;NA
"21021";"User_1447";"40";1057199;110
"21022";"User_1447";"41";1057253;284
"21024";"User_1447";"42";1057363;290
"21028";"User_1447";"43";1057409;400
"21029";"User_1447";"44";1056909;2
"21030";"User_1447";"45";1056928;1
"21031";"User_1447";"46";1056945;1
"21032";"User_1447";"47";1056955;17
"21036";"User_1447";"48";1056980;2
"21037";"User_1447";"49";1057023;6
"20023";"User_1447";"5";1056909;19
"21038";"User_1447";"50";1057074;47
"21039";"User_1447";"51";1057141;16
"21040";"User_1447";"52";1057179;2
"21041";"User_1447";"53";1057199;11
"21042";"User_1447";"54";1057253;631
"21043";"User_1447";"55";1057443;269
"21048";"User_1447";"56";1057502;262
"21053";"User_1447";"57";1057569;85
"21062";"User_1447";"58";1057615;1525
"21072";"User_1447";"59";1057179;38
"20024";"User_1447";"6";1056928;209
"21073";"User_1447";"60";1057199;158
"21074";"User_1447";"61";1057300;2
"21075";"User_1447";"62";1057363;67
"21076";"User_1447";"63";1057179;25
"21077";"User_1447";"64";1057199;141
"21078";"User_1447";"65";1057199;1
"21079";"User_1447";"66";1057179;14
"21080";"User_1447";"67";1057199;1614
"21084";"User_1447";"68";1057671;1
"21085";"User_1447";"69";1057759;2
"20026";"User_1447";"7";1056945;1033
"21086";"User_1447";"70";1057824;2253
"21109";"User_1447";"71";1059094;1
"21110";"User_1447";"72";1059159;103
"21111";"User_1447";"73";1057671;2
"21112";"User_1447";"74";1057759;40
"21113";"User_1447";"75";1057824;172
"21118";"User_1447";"76";1059094;1
"21119";"User_1447";"77";1059159;308
"21120";"User_1447";"78";1059094;2074
"21128";"User_1447";"79";1059094;13
"20030";"User_1447";"8";1056955;263
"21129";"User_1447";"80";1059159;292
"21132";"User_1447";"81";1057671;2
"21133";"User_1447";"82";1057759;NA
"21530";"User_1447";"83";1057671;4
"21531";"User_1447";"84";1057824;1
"21532";"User_1447";"85";1057759;NA
"21827";"User_1447";"86";1057671;239
"21829";"User_1447";"87";1057759;NA
"22814";"User_1447";"88";1057671;572
"22826";"User_1447";"89";1057759;1408
"20034";"User_1447";"9";1056980;150
"22844";"User_1447";"90";1057824;NA
"23239";"User_1447";"91";1059094;3
"23240";"User_1447";"92";1059159;2
"23241";"User_1447";"93";1057671;3
"23242";"User_1447";"94";1057824;1
"23243";"User_1447";"95";1057759;348
"23245";"User_1447";"96";1059094;5
"23246";"User_1447";"97";1059159;NA
"23298";"User_1447";"98";1057671;2
"23299";"User_1447";"99";1057759;3590
"19673";"User_1448";"1";1056980;28
"19682";"User_1448";"10";1056980;302
"19687";"User_1448";"11";1057023;76
"19691";"User_1448";"12";1057074;15
"19692";"User_1448";"13";1057141;781
"19694";"User_1448";"14";1057179;6
"19695";"User_1448";"15";1057199;8
"19696";"User_1448";"16";1057253;8
"19697";"User_1448";"17";1057300;11
"19698";"User_1448";"18";1057363;16
"19699";"User_1448";"19";1057409;93
"19674";"User_1448";"2";1057409;45
"19701";"User_1448";"20";1057443;24
"19703";"User_1448";"21";1057502;25
"19707";"User_1448";"22";1057569;5
"19708";"User_1448";"23";1057615;39
"19709";"User_1448";"24";1057671;3
"19710";"User_1448";"25";1057759;28
"19711";"User_1448";"26";1057824;26
"19712";"User_1448";"27";1059094;4
"19713";"User_1448";"28";1059159;NA
"19675";"User_1448";"3";1056764;10
"19676";"User_1448";"4";1056793;19
"19677";"User_1448";"5";1056865;98
"19678";"User_1448";"6";1056909;2
"19679";"User_1448";"7";1056928;1
"19680";"User_1448";"8";1056945;1
"19681";"User_1448";"9";1056955;5
"19730";"User_1449";"1";1059094;NA
"1125";"User_145";"1";1056764;10
"2688";"User_145";"10";1056945;308
"2689";"User_145";"11";1056955;150
"2690";"User_145";"12";1056980;2
"2691";"User_145";"13";1057023;1
"2692";"User_145";"14";1057074;1
"2693";"User_145";"15";1057141;NA
"2727";"User_145";"16";1057179;1
"2728";"User_145";"17";1057199;NA
"2751";"User_145";"18";1057253;1
"2752";"User_145";"19";1057300;3
"1126";"User_145";"2";1056793;3
"2753";"User_145";"20";1057363;11
"2754";"User_145";"21";1057363;1
"2755";"User_145";"22";1057300;1
"2756";"User_145";"23";1057253;2072
"2761";"User_145";"24";1057363;1105
"2768";"User_145";"25";1057409;1
"2769";"User_145";"26";1057443;1
"2770";"User_145";"27";1057502;NA
"2843";"User_145";"28";1057569;3
"2844";"User_145";"29";1057615;NA
"1127";"User_145";"3";1056865;NA
"2860";"User_145";"30";1057671;2
"2861";"User_145";"31";1057759;1
"2862";"User_145";"32";1057824;61
"2863";"User_145";"33";1059094;2
"2864";"User_145";"34";1059159;NA
"16639";"User_145";"35";1056909;5
"16640";"User_145";"36";1056928;22
"16641";"User_145";"37";1056928;77
"16642";"User_145";"38";1056928;2
"16643";"User_145";"39";1056945;NA
"2657";"User_145";"4";1056764;1
"23541";"User_145";"40";1056764;NA
"23544";"User_145";"41";1056793;217
"23545";"User_145";"42";1056865;NA
"2658";"User_145";"5";1056793;1
"2659";"User_145";"6";1056865;2812
"2685";"User_145";"7";1056764;3
"2686";"User_145";"8";1056909;38
"2687";"User_145";"9";1056928;66
"19748";"User_1450";"1";1056764;39
"19749";"User_1450";"2";1056793;72
"19750";"User_1450";"3";1056865;NA
"19752";"User_1451";"1";1056909;NA
"19753";"User_1452";"1";1056764;63
"19754";"User_1452";"2";1056793;1
"19755";"User_1452";"3";1056865;NA
"19762";"User_1453";"1";1056764;37
"19764";"User_1453";"2";1056793;46
"19766";"User_1453";"3";1056865;NA
"19767";"User_1454";"1";1057671;174
"19769";"User_1454";"2";1057759;NA
"19776";"User_1454";"3";1057409;274
"19777";"User_1454";"4";1057443;198
"19778";"User_1454";"5";1057502;385
